number,value,datetime_start,datetime_complete,duration,params_dt_criterion,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_dt_splitter,params_feature_selector,params_hgb_learning_rate,params_hgb_max_bins,params_hgb_max_depth,params_hgb_max_iter,params_lasso_alpha,params_lgb_feature_fraction,params_lgb_learning_rate,params_lgb_max_depth,params_lgb_n_estimators,params_lgb_num_leaves,params_model,params_rf_bootstrap,params_rf_criterion,params_rf_max_depth,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_scaler,params_xgb_alpha,params_xgb_booster,params_xgb_lambda,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,user_attrs_MAE,user_attrs_MSE,user_attrs_R2,user_attrs_error,state
408,18.957265974585102,2025-05-04 05:16:38.425641,2025-05-04 05:16:53.803487,0 days 00:00:15.377846,,,,,,none,,,,,,0.4549007589249032,0.14488384135419743,6.0,975.0,33.0,LightGBM,,,,,,,robust,,,,,,,7.227746362658389,359.3779332311621,0.8324481958890394,,COMPLETE
409,17.93698566920416,2025-05-04 05:16:39.955428,2025-05-04 05:16:55.558490,0 days 00:00:15.603062,,,,,,none,,,,,,0.5224540692195787,0.1840960919902835,14.0,539.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.883517119365936,321.7354548972354,0.8499981469930218,,COMPLETE
410,,2025-05-04 05:16:40.713571,2025-05-04 05:16:40.860236,0 days 00:00:00.146665,,,,,,lasso,,,,,0.009604472412425217,0.46718639904993686,0.17890168117688157,14.0,933.0,111.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
411,18.188681865406057,2025-05-04 05:16:40.721880,2025-05-04 05:17:09.795855,0 days 00:00:29.073975,,,,,,none,,,,,,0.5196511658368564,0.15084823585898974,14.0,973.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.836231241777089,330.82814800095116,0.8457588852218354,,COMPLETE
412,18.705972389212203,2025-05-04 05:16:40.864478,2025-05-04 05:17:24.328421,0 days 00:00:43.463943,,,,,,none,,,,,,0.460287441191394,0.1426781916517234,15.0,974.0,58.0,LightGBM,,,,,,,robust,,,,,,,6.997183621281619,349.91340302596933,0.8368608182687298,,COMPLETE
413,17.87667081292184,2025-05-04 05:16:41.474435,2025-05-04 05:17:03.992622,0 days 00:00:22.518187,,,,,,none,,,,,,0.5334525669541986,0.16348130744640832,15.0,768.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.818403881259017,319.5753593535717,0.8510052425098189,,COMPLETE
414,19.315870624032357,2025-05-04 05:16:42.783424,2025-05-04 05:17:51.257293,0 days 00:01:08.473869,,,,,,none,,,,,,0.5190964372997795,0.16357186385070377,14.0,968.0,205.0,LightGBM,,,,,,,robust,,,,,,,7.336192622432636,373.10285796435613,0.826049261264262,,COMPLETE
415,18.220520093058358,2025-05-04 05:16:44.080910,2025-05-04 05:17:05.848694,0 days 00:00:21.767784,,,,,,none,,,,,,0.5244713355627876,0.16648641628485666,14.0,776.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.90740858016052,331.9873524615433,0.8452184324540224,,COMPLETE
416,17.95366122997416,2025-05-04 05:16:45.558411,2025-05-04 05:17:05.705474,0 days 00:00:20.147063,,,,,,none,,,,,,0.5226701025824637,0.19440870420188577,14.0,758.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.941679393030876,322.3339515606772,0.8497191115085321,,COMPLETE
417,18.44965265037518,2025-05-04 05:16:45.740584,2025-05-04 05:17:00.678738,0 days 00:00:14.938154,,,,,,none,,,,,,0.45758541801804586,0.18378012954917525,15.0,522.0,33.0,LightGBM,,,,,,,robust,,,,,,,7.018564615426868,340.38968291949595,0.8413010365963839,,COMPLETE
418,18.852652423299574,2025-05-04 05:16:46.630494,2025-05-04 05:17:19.616640,0 days 00:00:32.986146,,,,,,none,,,,,,0.5226144297300659,0.19014563770441864,14.0,772.0,59.0,LightGBM,,,,,,,robust,,,,,,,7.087571248308629,355.42250339374334,0.8342923252693136,,COMPLETE
419,,2025-05-04 05:16:47.247006,2025-05-04 05:16:47.344861,0 days 00:00:00.097855,mae,25.0,14.0,4.0,best,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
420,,2025-05-04 05:16:47.301095,2025-05-04 05:16:47.473514,0 days 00:00:00.172419,mae,26.0,15.0,4.0,random,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
421,,2025-05-04 05:16:47.356941,2025-05-04 05:16:47.517324,0 days 00:00:00.160383,,,,,,none,,,,,,,,,,,RandomForest,True,mae,13.0,18.0,10.0,201.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
422,18.576209593913585,2025-05-04 05:16:47.360416,2025-05-04 05:17:32.614829,0 days 00:00:45.254413,,,,,,none,,,,,,0.4557509286769638,0.15757456687976176,15.0,974.0,59.0,LightGBM,,,,,,,robust,,,,,,,6.976204954356588,345.0755628770071,0.839116351427572,,COMPLETE
423,18.69910149315291,2025-05-04 05:16:47.482764,2025-05-04 05:17:28.623942,0 days 00:00:41.141178,,,,,,none,,,,,,0.5388326980108845,0.1370266170686859,15.0,976.0,57.0,LightGBM,,,,,,,robust,,,,,,,6.909750050786594,349.65639665123336,0.8369806416573499,,COMPLETE
424,18.884432829624803,2025-05-04 05:16:47.524941,2025-05-04 05:17:27.646965,0 days 00:00:40.122024,,,,,,none,,,,,,0.45450016204055826,0.13629498948392127,14.0,972.0,58.0,LightGBM,,,,,,,robust,,,,,,,6.941839163423011,356.62180329661106,0.8337331789116369,,COMPLETE
425,18.44220983251387,2025-05-04 05:16:48.428876,2025-05-04 05:17:26.778517,0 days 00:00:38.349641,,,,,,none,,,,,,0.449297726438687,0.13464726354213596,14.0,978.0,55.0,LightGBM,,,,,,,robust,,,,,,,7.09891280180123,340.1151035064713,0.8414290530152284,,COMPLETE
426,18.717521286997574,2025-05-04 05:16:49.240671,2025-05-04 05:17:29.996020,0 days 00:00:40.755349,,,,,,none,,,,,,0.542050933643656,0.13791205006879753,14.0,974.0,59.0,LightGBM,,,,,,,robust,,,,,,,6.952444508082389,350.34560312920735,0.8366593147807906,,COMPLETE
427,19.156028917244953,2025-05-04 05:16:49.791967,2025-05-04 05:17:27.992356,0 days 00:00:38.200389,,,,,,none,,,,,,0.45269026043297705,0.14160115442550683,15.0,681.0,56.0,LightGBM,,,,,,,robust,,,,,,,6.961443751267515,366.9534438783249,0.8289162860008007,,COMPLETE
428,18.627978269189736,2025-05-04 05:16:50.042884,2025-05-04 05:17:21.233008,0 days 00:00:31.190124,,,,,,none,,,,,,0.45476288245043367,0.19891130923937997,15.0,664.0,60.0,LightGBM,,,,,,,robust,,,,,,,7.094508243993354,347.001574397405,0.8382183922733197,,COMPLETE
429,18.95904815366441,2025-05-04 05:16:50.148749,2025-05-04 05:17:33.200108,0 days 00:00:43.051359,,,,,,none,,,,,,0.45174795162943215,0.15841529680643862,15.0,967.0,59.0,LightGBM,,,,,,,robust,,,,,,,7.050720940571695,359.44550689296585,0.8324166912030286,,COMPLETE
430,18.84544600276869,2025-05-04 05:16:50.745508,2025-05-04 05:17:31.062172,0 days 00:00:40.316664,,,,,,none,,,,,,0.4513450503217724,0.1542611785093539,13.0,969.0,60.0,LightGBM,,,,,,,robust,,,,,,,7.015019985690118,355.1508350432704,0.8344189844713196,,COMPLETE
431,18.915781449459153,2025-05-04 05:16:50.974427,2025-05-04 05:17:33.777464,0 days 00:00:42.803037,,,,,,none,,,,,,0.4533094616127923,0.19623055655500768,15.0,977.0,57.0,LightGBM,,,,,,,robust,,,,,,,7.142343245416687,357.8067878437031,0.8331807067636567,,COMPLETE
432,18.055810792241665,2025-05-04 05:16:52.491992,2025-05-04 05:17:21.612895,0 days 00:00:29.120903,,,,,,none,,,,,,0.45358983433274885,0.1399556511530459,15.0,973.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.735072495239338,326.01230336523065,0.8480041634718887,,COMPLETE
433,18.08030509309036,2025-05-04 05:16:52.589093,2025-05-04 05:17:21.234668,0 days 00:00:28.645575,,,,,,none,,,,,,0.4501469227558147,0.13884161475031118,15.0,976.0,38.0,LightGBM,,,,,,,robust,,,,,,,6.821284853655994,326.8974322592292,0.8475914922159582,,COMPLETE
434,18.38262339718317,2025-05-04 05:16:52.907819,2025-05-04 05:17:23.138053,0 days 00:00:30.230234,,,,,,none,,,,,,0.4544127751749468,0.14051361931680947,15.0,968.0,38.0,LightGBM,,,,,,,robust,,,,,,,6.826221211487066,337.92084296266614,0.842452077187855,,COMPLETE
435,,2025-05-04 05:16:53.807307,2025-05-04 05:16:53.877781,0 days 00:00:00.070474,,,,,,lasso,,,,,0.0002917368554500246,0.5365230356921451,0.1359477655537615,15.0,868.0,59.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
436,18.11899112087474,2025-05-04 05:16:53.879618,2025-05-04 05:17:22.647861,0 days 00:00:28.768243,,,,,,none,,,,,,0.4701991389145387,0.1998634640515141,15.0,973.0,37.0,LightGBM,,,,,,,maxabs,,,,,,,6.909342202720974,328.29783923833764,0.8469385842487674,,COMPLETE
437,18.295868884246683,2025-05-04 05:16:54.612529,2025-05-04 05:17:17.095679,0 days 00:00:22.483150,,,,,,none,,,,,,0.5646987153453317,0.13772970953973174,15.0,722.0,37.0,LightGBM,,,,,,,maxabs,,,,,,,6.815663404193284,334.738818229546,0.8439356239932094,,COMPLETE
438,18.522054929711867,2025-05-04 05:16:55.156676,2025-05-04 05:17:35.969538,0 days 00:00:40.812862,,,,,,none,,,,,,0.4520011770044696,0.18717967429613924,13.0,975.0,56.0,LightGBM,,,,,,,maxabs,,,,,,,7.021262523492242,343.0665188192637,0.8400530226176665,,COMPLETE
439,19.17900303993074,2025-05-04 05:16:55.562503,2025-05-04 05:17:13.598630,0 days 00:00:18.036127,,,,,,none,,,,,,0.5497886082256611,0.21634643708541268,15.0,445.0,57.0,LightGBM,,,,,,,robust,,,,,,,7.299594324515994,367.8341576056726,0.8285056732161045,,COMPLETE
440,18.611028746093364,2025-05-04 05:16:55.850539,2025-05-04 05:17:39.861108,0 days 00:00:44.010569,,,,,,none,,,,,,0.4285810845850629,0.18187287969650004,15.0,974.0,58.0,LightGBM,,,,,,,robust,,,,,,,7.169156394449813,346.37039098791354,0.8385126672112225,,COMPLETE
441,18.625529817121237,2025-05-04 05:16:56.955195,2025-05-04 05:17:26.762598,0 days 00:00:29.807403,,,,,,none,,,,,,0.5521095048426317,0.1978523073228164,14.0,721.0,57.0,LightGBM,,,,,,,maxabs,,,,,,,6.99021117535018,346.9103609684722,0.8382609184641725,,COMPLETE
442,18.658126595429685,2025-05-04 05:16:57.199935,2025-05-04 05:17:28.056603,0 days 00:00:30.856668,,,,,,none,,,,,,0.4464364529989794,0.20069633163736422,15.0,667.0,62.0,LightGBM,,,,,,,robust,,,,,,,7.326835629173677,348.1256880510806,0.837694299797731,,COMPLETE
443,18.147733335296255,2025-05-04 05:16:58.269118,2025-05-04 05:17:13.516269,0 days 00:00:15.247151,,,,,,none,,,,,,0.5485726408302186,0.18234514538273133,15.0,666.0,29.0,LightGBM,,,,,,,robust,,,,,,,6.908731180020963,329.3402252090229,0.8464525954502957,,COMPLETE
444,18.349154305455603,2025-05-04 05:17:00.683490,2025-05-04 05:17:15.760033,0 days 00:00:15.076543,,,,,,none,,,,,,0.4487619906389475,0.1867029369788547,15.0,675.0,28.0,LightGBM,,,,,,,maxabs,,,,,,,7.212088161207085,336.69146372541985,0.8430252473524368,,COMPLETE
445,18.71085874076423,2025-05-04 05:17:00.748632,2025-05-04 05:17:43.225495,0 days 00:00:42.476863,,,,,,none,,,,,,0.4433729331371907,0.1932918701088152,15.0,971.0,62.0,LightGBM,,,,,,,maxabs,,,,,,,7.3057353202085284,350.09623481683315,0.8367755770962053,,COMPLETE
446,18.149768189738023,2025-05-04 05:17:02.420112,2025-05-04 05:17:27.027713,0 days 00:00:24.607601,,,,,,none,,,,,,0.5516352352138867,0.18782745273697107,15.0,979.0,28.0,LightGBM,,,,,,,maxabs,,,,,,,6.831595515697558,329.41408534122627,0.8464181598401532,,COMPLETE
447,,2025-05-04 05:17:03.000001,2025-05-04 05:17:03.038857,0 days 00:00:00.038856,,,,,,none,,,,,,,,,,,RandomForest,True,mse,12.0,24.0,4.0,223.0,maxabs,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
448,17.97882447191619,2025-05-04 05:17:03.040871,2025-05-04 05:17:19.803561,0 days 00:00:16.762690,,,,,,none,,,,,,0.44194587122282086,0.20477026656040365,14.0,721.0,28.0,LightGBM,,,,,,,robust,,,,,,,7.125653292395537,323.2381293919725,0.849297559117965,,COMPLETE
449,18.62187382273534,2025-05-04 05:17:03.749519,2025-05-04 05:17:19.418392,0 days 00:00:15.668873,,,,,,none,,,,,,0.5572061086818687,0.2051071935595598,15.0,683.0,27.0,LightGBM,,,,,,,robust,,,,,,,6.985259379474228,346.77418466987564,0.8383244075724264,,COMPLETE
450,18.222620622481298,2025-05-04 05:17:03.996644,2025-05-04 05:17:20.353084,0 days 00:00:16.356440,,,,,,none,,,,,,0.4442877768800527,0.19640526215671908,15.0,678.0,27.0,LightGBM,,,,,,,robust,,,,,,,7.128525228061614,332.06390235088065,0.8451827428056691,,COMPLETE
451,18.520965758494974,2025-05-04 05:17:05.709392,2025-05-04 05:17:22.456838,0 days 00:00:16.747446,,,,,,none,,,,,,0.5376844638423809,0.188823543418014,15.0,691.0,27.0,LightGBM,,,,,,,robust,,,,,,,7.0532687095334285,343.02617262734327,0.8400718331138605,,COMPLETE
452,18.048166982875276,2025-05-04 05:17:05.851380,2025-05-04 05:17:22.495097,0 days 00:00:16.643717,,,,,,none,,,,,,0.4379022263680003,0.19210577201449366,15.0,723.0,27.0,LightGBM,,,,,,,robust,,,,,,,7.101261564593966,325.7363314417493,0.8481328291171262,,COMPLETE
453,18.59733998310973,2025-05-04 05:17:07.983361,2025-05-04 05:17:24.709743,0 days 00:00:16.726382,,,,,,none,,,,,,0.5406204362549765,0.2007508581518745,15.0,724.0,27.0,LightGBM,,,,,,,robust,,,,,,,7.082178633378297,345.8610544473719,0.8387501338121908,,COMPLETE
454,18.05621725843227,2025-05-04 05:17:09.799928,2025-05-04 05:17:26.872636,0 days 00:00:17.072708,,,,,,none,,,,,,0.549432486470314,0.198145378436197,15.0,730.0,26.0,LightGBM,,,,,,,robust,,,,,,,6.878869765721355,326.02698168370733,0.8479973200390715,,COMPLETE
455,18.32991306939357,2025-05-04 05:17:13.522057,2025-05-04 05:17:28.657872,0 days 00:00:15.135815,,,,,,none,,,,,,0.44842100735743823,0.1992460439502077,15.0,717.0,23.0,LightGBM,,,,,,,robust,,,,,,,7.330738367865341,335.98571313152513,0.8433542875475213,,COMPLETE
456,,2025-05-04 05:17:13.606477,2025-05-04 05:17:13.707190,0 days 00:00:00.100713,,,,,,lasso,,,,,0.4170428826283697,0.5655753709665763,0.19055938861389796,15.0,391.0,27.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
457,18.298371553391924,2025-05-04 05:17:13.711069,2025-05-04 05:17:31.743709,0 days 00:00:18.032640,,,,,,none,,,,,,0.5589367866210886,0.19468164964676982,15.0,973.0,20.0,LightGBM,,,,,,,maxabs,,,,,,,6.869955653563201,334.83040150598276,0.8438929253693529,,COMPLETE
458,18.15661465511538,2025-05-04 05:17:15.765182,2025-05-04 05:17:36.670676,0 days 00:00:20.905494,,,,,,none,,,,,,0.5368759414790543,0.18833541040290278,15.0,971.0,23.0,LightGBM,,,,,,,robust,,,,,,,6.947297041961646,329.66265573435055,0.8463022695364775,,COMPLETE
459,18.723343766842852,2025-05-04 05:17:17.098955,2025-05-04 05:17:31.179472,0 days 00:00:14.080517,,,,,,none,,,,,,0.539380054607683,0.19343073363081942,14.0,714.0,21.0,LightGBM,,,,,,,robust,,,,,,,7.07156156654244,350.5636018113731,0.8365576778434242,,COMPLETE
460,18.401244125915554,2025-05-04 05:17:19.421585,2025-05-04 05:17:35.411454,0 days 00:00:15.989869,,,,,,none,,,,,,0.4281589401131983,0.1910203733623765,14.0,715.0,24.0,LightGBM,,,,,,,robust,,,,,,,7.254815685521014,338.6057853815417,0.8421327383320636,,COMPLETE
461,18.185783083496386,2025-05-04 05:17:19.619773,2025-05-04 05:17:38.851640,0 days 00:00:19.231867,,,,,,none,,,,,,0.545290097122304,0.19723721063846203,14.0,973.0,22.0,LightGBM,,,,,,,robust,,,,,,,6.953067764421909,330.7227063599833,0.8458080449935936,,COMPLETE
462,17.8492633295181,2025-05-04 05:17:19.806770,2025-05-04 05:17:34.455511,0 days 00:00:14.648741,,,,,,none,,,,,,0.5390184006067391,0.20819749431065543,14.0,716.0,22.0,LightGBM,,,,,,,robust,,,,,,,6.941911417173818,318.5962014064795,0.8514617526774573,,COMPLETE
463,18.21001967049519,2025-05-04 05:17:20.355893,2025-05-04 05:17:38.567903,0 days 00:00:18.212010,,,,,,none,,,,,,0.5400202215007067,0.20922142048298648,14.0,985.0,20.0,LightGBM,,,,,,,robust,,,,,,,6.979260923973874,331.6048163998217,0.8453967812098925,,COMPLETE
464,18.3634607701719,2025-05-04 05:17:21.237289,2025-05-04 05:17:39.465391,0 days 00:00:18.228102,,,,,,none,,,,,,0.4251692442043904,0.19956030547702944,14.0,980.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.234454640023409,337.21669145764236,0.84278037184405,,COMPLETE
465,18.20143618409277,2025-05-04 05:17:21.240440,2025-05-04 05:17:34.985947,0 days 00:00:13.745507,,,,,,none,,,,,,0.5412090404223734,0.21034769373773157,14.0,717.0,21.0,LightGBM,,,,,,,robust,,,,,,,7.033087357941755,331.2922791636016,0.845542494602225,,COMPLETE
466,18.3982529807471,2025-05-04 05:17:21.616209,2025-05-04 05:17:37.428567,0 days 00:00:15.812358,,,,,,none,,,,,,0.42444641569352287,0.20274194313088206,14.0,731.0,24.0,LightGBM,,,,,,,robust,,,,,,,7.270569109711842,338.49571274356947,0.8421840572010595,,COMPLETE
467,18.523792206044167,2025-05-04 05:17:22.462637,2025-05-04 05:17:32.008609,0 days 00:00:09.545972,,,,,,none,,,,,,0.544226380818016,0.22661398391535267,14.0,502.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.127656932815664,343.13087769270265,0.8400230167537608,,COMPLETE
468,18.18033590053093,2025-05-04 05:17:22.501109,2025-05-04 05:17:40.443510,0 days 00:00:17.942401,,,,,,none,,,,,,0.42298470718878656,0.21092569796130273,14.0,972.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.193031227307889,330.52461345613386,0.8459004013136467,,COMPLETE
469,18.201006804964763,2025-05-04 05:17:22.651100,2025-05-04 05:17:36.515774,0 days 00:00:13.864674,,,,,,none,,,,,,0.4288972019002214,0.22331637830599826,14.0,732.0,21.0,LightGBM,,,,,,,robust,,,,,,,7.149345500153284,331.27664871437355,0.8455497819443933,,COMPLETE
470,18.261372333614517,2025-05-04 05:17:23.141538,2025-05-04 05:17:38.902240,0 days 00:00:15.760702,,,,,,none,,,,,,0.5408589107123911,0.22699284445337742,14.0,715.0,24.0,LightGBM,,,,,,,robust,,,,,,,6.9835819462308235,333.4777195069017,0.8445235826478805,,COMPLETE
471,18.612935763713686,2025-05-04 05:17:24.332618,2025-05-04 05:17:38.334587,0 days 00:00:14.001969,,,,,,none,,,,,,0.5410069141207928,0.16072225939789775,14.0,742.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.078523672311912,346.441377744132,0.8384795712474123,,COMPLETE
472,18.65002986328264,2025-05-04 05:17:24.347757,2025-05-04 05:17:58.151645,0 days 00:00:33.803888,,,,,,none,,,,,,0.4229145028293701,0.160192509430262,14.0,718.0,290.0,LightGBM,,,,,,,robust,,,,,,,7.3792048271036075,347.82361390133434,0.8378351350134889,,COMPLETE
473,18.783099152452394,2025-05-04 05:17:24.713792,2025-05-04 05:17:35.535976,0 days 00:00:10.822184,,,,,,none,,,,,,0.43134525801783763,0.16305609267733356,14.0,576.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.397382178886363,352.8048137708579,0.835512763638953,,COMPLETE
474,18.38745840881005,2025-05-04 05:17:26.766069,2025-05-04 05:17:39.851731,0 days 00:00:13.085662,,,,,,none,,,,,,0.4245491542082742,0.22907349742339633,14.0,629.0,23.0,LightGBM,,,,,,,robust,,,,,,,7.204478349633327,338.0986267357195,0.8423691895390533,,COMPLETE
475,,2025-05-04 05:17:26.784669,2025-05-04 05:17:26.925374,0 days 00:00:00.140705,mse,8.0,6.0,7.0,random,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
476,18.135944451599627,2025-05-04 05:17:26.884896,2025-05-04 05:17:44.757375,0 days 00:00:17.872479,,,,,,none,,,,,,0.43692548687090854,0.22112709511640447,14.0,1000.0,23.0,LightGBM,,,,,,,robust,,,,,,,7.168223899106429,328.91248115150734,0.8466520214080614,,COMPLETE
477,,2025-05-04 05:17:26.927453,2025-05-04 05:17:27.130621,0 days 00:00:00.203168,,,,,,lasso,,,,,0.004874333729237352,,,,,,RandomForest,False,mae,18.0,9.0,9.0,300.0,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
478,,2025-05-04 05:17:27.051194,2025-05-04 05:17:27.157701,0 days 00:00:00.106507,,,,,,none,,,,,,,,,,,RandomForest,False,mae,18.0,7.0,9.0,300.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
479,18.401414807458227,2025-05-04 05:17:27.134771,2025-05-04 05:18:04.048651,0 days 00:00:36.913880,,,,,,none,,,,,,0.430031669914178,0.1634558417808495,14.0,997.0,287.0,LightGBM,,,,,,,robust,,,,,,,7.339249126950034,338.61206691614296,0.8421298097091356,,COMPLETE
480,18.59920455100709,2025-05-04 05:17:27.164375,2025-05-04 05:17:38.977543,0 days 00:00:11.813168,,,,,,none,,,,,,0.5373936548422816,0.16786539844840517,14.0,575.0,22.0,LightGBM,,,,,,,robust,,,,,,,7.0312488043757675,345.93040993020287,0.8387177983925704,,COMPLETE
481,18.39838659681162,2025-05-04 05:17:27.650107,2025-05-04 05:17:42.819177,0 days 00:00:15.169070,,,,,,none,,,,,,0.4230018843423671,0.16295899599553834,13.0,746.0,25.0,LightGBM,,,,,,,robust,,,,,,,7.078442083959239,338.5006293657375,0.8421817649375725,,COMPLETE
482,17.93731069966499,2025-05-04 05:17:27.996317,2025-05-04 05:17:40.865412,0 days 00:00:12.869095,,,,,,none,,,,,,0.4660743529870245,0.22419316891719812,13.0,708.0,20.0,LightGBM,,,,,,,robust,,,,,,,6.984378926469277,321.7471151363162,0.8499927106712177,,COMPLETE
483,19.01605950551427,2025-05-04 05:17:28.065047,2025-05-04 05:17:39.085586,0 days 00:00:11.020539,,,,,,none,,,,,,0.41989871701710046,0.16220263585621741,13.0,523.0,23.0,LightGBM,,,,,,,robust,,,,,,,7.233414098790909,361.6105191172596,0.8314073033954881,,COMPLETE
484,19.790507822280752,2025-05-04 05:17:28.627472,2025-05-04 05:17:31.294999,0 days 00:00:02.667527,,,,,,none,,,,,,0.42359766509101177,0.22904041841851555,13.0,132.0,20.0,LightGBM,,,,,,,robust,,,,,,,7.865181321800029,391.66419986375564,0.8173954569140536,,COMPLETE
485,18.56472133281493,2025-05-04 05:17:28.669552,2025-05-04 05:17:42.278580,0 days 00:00:13.609028,,,,,,none,,,,,,0.4304278322283194,0.1612144748954207,13.0,738.0,22.0,LightGBM,,,,,,,robust,,,,,,,7.196514561608383,344.64887816507377,0.8393152834895052,,COMPLETE
486,18.878391403131108,2025-05-04 05:17:30.002461,2025-05-04 05:17:40.165404,0 days 00:00:10.162943,,,,,,none,,,,,,0.41905934549460305,0.22767249247286803,13.0,524.0,22.0,LightGBM,,,,,,,robust,,,,,,,7.3192841125025705,356.3936619698145,0.833839544626842,,COMPLETE
487,18.124138149460112,2025-05-04 05:17:31.066796,2025-05-04 05:17:43.077891,0 days 00:00:12.011095,,,,,,none,,,,,,0.46893301828781503,0.16489899396154784,13.0,748.0,20.0,LightGBM,,,,,,,robust,,,,,,,6.934709497215805,328.4843836607155,0.8468516121460699,,COMPLETE
488,18.773586288292215,2025-05-04 05:17:31.182833,2025-05-04 05:17:55.547173,0 days 00:00:24.364340,,,,,,none,,,,,,0.4217350098380241,0.16723517981863112,13.0,621.0,293.0,LightGBM,,,,,,,robust,,,,,,,7.367137912951176,352.44754212395344,0.8356793334348732,,COMPLETE
489,18.549216638967362,2025-05-04 05:17:31.298206,2025-05-04 05:17:43.458219,0 days 00:00:12.160013,,,,,,none,,,,,,0.4275474578054666,0.16760605118191635,14.0,741.0,21.0,LightGBM,,,,,,,robust,,,,,,,7.306601148516679,344.0734379193437,0.8395835694425777,,COMPLETE
490,18.698170272123388,2025-05-04 05:17:31.746796,2025-05-04 05:17:44.906649,0 days 00:00:13.159853,,,,,,none,,,,,,0.4340265223043023,0.1664690472598375,13.0,638.0,30.0,LightGBM,,,,,,,robust,,,,,,,7.254251525438341,349.62157152531876,0.8369968780818373,,COMPLETE
